minute,period,shot_open_goal,shot_statsbomb_xg,fk_duration,pass_angle,pass_length,pass_switch,shot_x,shot_y,fk_x,fk_y,distance_to_goal,shooter_position_Center Attacking Midfield,shooter_position_Center Back,shooter_position_Center Defensive Midfield,shooter_position_Center Forward,shooter_position_Center Midfield,shooter_position_Goalkeeper,shooter_position_Left Attacking Midfield,shooter_position_Left Back,shooter_position_Left Center Back,shooter_position_Left Center Forward,shooter_position_Left Center Midfield,shooter_position_Left Defensive Midfield,shooter_position_Left Midfield,shooter_position_Left Wing,shooter_position_Left Wing Back,shooter_position_Right Attacking Midfield,shooter_position_Right Back,shooter_position_Right Center Back,shooter_position_Right Center Forward,shooter_position_Right Center Midfield,shooter_position_Right Defensive Midfield,shooter_position_Right Midfield,shooter_position_Right Wing,shooter_position_Right Wing Back,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,pass_height_Ground Pass,pass_height_High Pass,pass_height_Low Pass,fk_taker_position_Center Attacking Midfield,fk_taker_position_Center Back,fk_taker_position_Center Defensive Midfield,fk_taker_position_Center Forward,fk_taker_position_Center Midfield,fk_taker_position_Goalkeeper,fk_taker_position_Left Attacking Midfield,fk_taker_position_Left Back,fk_taker_position_Left Center Back,fk_taker_position_Left Center Forward,fk_taker_position_Left Center Midfield,fk_taker_position_Left Defensive Midfield,fk_taker_position_Left Midfield,fk_taker_position_Left Wing,fk_taker_position_Left Wing Back,fk_taker_position_Right Attacking Midfield,fk_taker_position_Right Back,fk_taker_position_Right Center Back,fk_taker_position_Right Center Forward,fk_taker_position_Right Center Midfield,fk_taker_position_Right Defensive Midfield,fk_taker_position_Right Midfield,fk_taker_position_Right Wing,fk_taker_position_Right Wing Back,distance_player_1,distance_player_2,distance_player_3,distance_player_4,distance_player_5,distance_player_6,distance_player_7,distance_player_8,distance_player_9,distance_player_10,angle_player_1,angle_player_2,angle_player_3,angle_player_4,angle_player_5,angle_player_6,angle_player_7,angle_player_8,angle_player_9,angle_player_10,teammates_player_1,teammates_player_2,teammates_player_3,teammates_player_4,teammates_player_5,teammates_player_6,teammates_player_7,teammates_player_8,teammates_player_9,teammates_player_10,pred_base_xg,pred_improved_xg,pctge_improvement
52,2,1,0.07618738,2.422634,-0.87350863,40.178104,1,111.4,38.6,85.6,69.4,8.713208364316781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7615773105863923,2.01246117974981,2.121320343559644,2.2671568097509183,2.84604989415154,4.545327270945399,4.816637831516929,4.949747468305832,5.4817880294663,7.071067811865476,103.95247776808466,107.31893843151448,88.88398960859266,147.8224471205604,80.81116392264111,120.39806221158148,4.482471054837121,91.11601039140724,60.91277263646455,107.37621509971925,0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0.09284649044275284,0.0962035432457923,37.25
43,1,1,0.07789499,2.312121,0.9223139,48.1806,1,111.8,41.6,82.7,3.2,8.354639429682173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385164807134488,1.6278820596099737,4.638965401897275,5.011985634456662,5.544366510251648,6.013318551349164,6.40078120232211,6.453681120105017,8.178630692236936,8.1939001702486,147.15765033332485,148.5304931023229,18.47234815149629,72.4304805143586,61.89695376575273,104.85501501461415,168.0638861094652,66.43025211052483,113.03783948824731,34.79043467319054,0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0.11862363666296005,0.0635948628187179,38.7599983215332
44,1,1,0.15441605,1.770867,1.3435906,36.84698,1,114.5,42.7,106.2,6.8,6.126989472816157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8544003745317519,2.3430749027719995,2.6019223662515314,2.884441020371187,3.2572994949804674,3.3136083051561824,4.751841748206692,6.477653896280664,7.021395872616781,7.256031973468698,174.40920398400294,76.34127014331578,61.65056060265339,97.5432262903988,98.2681446397396,121.34127014331564,162.324303397434,107.26618208506068,52.346956076928265,109.02182488667908,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.07838195562362671,0.131053626537323,47.970001220703125
58,2,1,0.13128906,1.43086,-0.71440655,31.900156,1,111.6,40.6,87.5,61.5,8.421401308570927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7211102550927924,0.948683298050516,1.3601470508735525,2.280350850198265,2.8178005607210728,3.008321791298272,3.106444913401814,4.440720662234895,6.4498061986388375,6.618912297349158,37.77568430595483,112.52056560289756,130.11299016507886,11.169501923083,23.38881484630221,115.53335310708036,82.22299723357405,3.6795492384506425,78.78936687112333,31.03779571120388,1,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.16715480387210846,0.1307605654001236,98.97000122070312
43,1,1,0.08160518,1.470058,0.8822372,37.297855,1,111.2,38.1,87.5,9.3,9.002777349240619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9219544457292818,0.943398113205658,2.6000000000000054,3.13847096529505,3.310589071449372,4.738143096192861,5.445181356024798,5.869412236331678,6.500769185258003,7.789736837660174,142.78495123099177,19.82172662209621,10.436208362052984,47.16567545695965,77.16676310788728,31.961246017745893,19.569699737254613,57.87393378385237,11.3022525894052,54.06152612387167,0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0.11920342594385147,0.0899021700024604,75.29000091552734
45,1,1,0.04146106,1.430916,-0.64916855,31.76051,1,111.5,33.5,86.2,52.7,10.700467279516348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6708203932499306,1.0630145812734646,1.3038404810405264,1.5811388300841904,2.844292530665579,7.43034319530397,7.481310045707233,9.585927185202271,9.712878049270468,12.182774724995944,169.15969454566945,78.59128179711843,56.993348723586735,87.28979689982565,62.71931502398925,171.57435106652022,118.95032895423114,57.54166005965666,124.45457752240222,85.73276087313515,0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0.0823889821767807,0.0555663146078586,27.790000915527344
54,2,1,0.006047109,1.297789,1.7098923,5.0487623,1,82.8,40.2,83.5,35.2,37.20053763052357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.736308338453882,7.605918747922569,8.420213774008362,11.800423721205943,11.964113005150027,12.984991336154222,16.324827717314513,17.434735443934912,19.067249408344143,19.10183237283796,105.83214985415412,92.56854076854113,163.84003298831323,179.82249302739248,168.24672940035538,144.41075334542575,167.20819577513362,168.44647833713725,164.489552433424,162.63193015874637,1,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.049496039748191833,0.1340815722942352,208.0800018310547
46,2,1,0.020000791,1.157982,1.960113,4.215448,1,90.6,28.0,92.2,24.1,31.754684693758183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4713109915419555,6.7742158217759885,7.286288492778747,7.694153624668546,8.516454661418685,9.631718434422806,9.773944955850736,10.004498987955367,11.140017953306904,12.088010589009269,79.4301554668831,171.09466970351235,155.5351410837641,166.76914808283894,173.46468188969513,170.38985142404582,164.84882747578374,159.51487946959807,145.8813743966776,174.132564357661,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.006032521836459637,0.2512956261634826,101.26000213623047
59,2,1,0.049700033,2.1801,-1.19029,37.696156,1,110.5,35.7,96.5,70.7,10.427847332982967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8544003745317494,3.2202484376209224,3.956008088970495,6.00333240792145,6.708203932499369,7.829431652425347,7.988116173416606,8.41724420460758,8.5,9.108238029388556,176.20303604455376,150.5111946148381,135.07856804059028,84.37136980618027,140.9180603521076,139.2814833104909,9.933867802179392,67.90888364409378,114.35300917502964,133.58368155069093,0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0.019684480503201485,0.1054084450006485,18.06999969482422
81,2,1,0.014211627,1.5462,2.2974386,1.2041595,1,92.7,25.2,93.5,24.3,31.053663229963707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.13847096529504,4.118252056394795,6.576473218982957,9.069729874698586,9.340770846134706,9.6260064408871,11.38507795318064,11.699999999999998,11.70469991071963,11.86633894678556,92.18746003451086,179.40860382346477,33.4130566941692,174.2475057901044,172.8825787265478,165.98932483416144,169.88199465278063,174.15665702549853,168.42358320140212,163.6989955971399,1,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.05846802145242691,0.098481498658657,180.52000427246094
21,1,1,0.036338624,1.563761,-0.7097306,39.28613,1,108.6,42.4,78.8,68.0,11.649892703368565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6403124237432796,0.6708203932499432,0.8999999999999986,3.2202484376209184,3.794733192202053,4.50111097397076,4.792702786528696,7.211102550927974,7.951100552753686,8.700574693662471,63.22884978553847,165.32360686255052,101.88865803962796,76.11933041528937,83.45370921670612,13.16168805968472,11.466906819658092,98.7088279197638,95.38931175997344,11.230114862064331,0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.013836605474352837,0.0947986245155334,71.98999786376953
2,1,1,0.057989173,1.085502,-1.6343809,26.754065,1,112.7,48.0,114.4,74.7,10.830050784737804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.264911064067354,1.655294535724686,1.6643316977093257,4.61735855224608,5.021951811795885,5.560575509783131,6.0835844697020525,7.907591289387687,9.289241088485108,9.333809511662423,150.81540002752723,162.63644227349485,104.8843225232869,132.64980806728434,150.27210529595263,175.31378926208382,72.92092742081442,124.4620060553799,123.28411337587458,177.38045120460546,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.05176521837711334,0.12049254775047302,125.30000305175781
89,2,1,0.04271974,1.092742,1.6376421,23.953497,1,103.2,31.6,107.0,11.4,18.782971010998228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.513274595042156,2.5709920264364867,5.531726674375737,5.71401785086466,7.088018058667737,7.305477397131543,7.792945527847608,9.420191080864551,10.12570985165978,10.893117092916976,71.02959219151356,130.0607844578737,39.09385888622944,173.70932922664497,137.04540848888723,172.61395684873276,162.29290758655037,100.6697828044967,171.61938677707244,160.07718364825024,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.05886615067720413,0.11804275214672089,71.36000061035156
11,1,1,0.19223125,1.76961,0.098748975,32.458126,1,110.6,40.1,78.3,36.9,9.400531899844824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.711724276862358,3.4234485537247434,5.240229002629555,5.249761899362674,6.754257916307306,7.213875518748565,7.355270219373313,9.560334722173684,9.824968193332738,10.469479452198184,7.319343384432334,173.89966976891827,42.51544851775817,39.75502999642215,26.03638074626504,43.26719070924944,6.418889662274317,16.39025988619063,4.695123356650314,73.38607038554377,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0.06226673349738121,0.06946747750043869,3.1500000953674316
30,1,1,0.017895132,1.629146,1.2706251,8.7931795,1,86.8,42.6,84.2,34.2,33.301651610693426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.493843238021693,9.323089616645332,11.02905254316979,12.56025477448607,13.401492454200772,14.712239802287078,16.05147968257133,17.000294115102832,17.265283084849784,17.569291391516053,174.725454632196,62.807708072983154,98.63752186756228,166.3597733804287,146.7528845317389,177.8594262852741,176.60017990198298,175.18509031629273,170.53800544357168,152.75174151738815,0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.17259256541728973,0.1107899621129036,34.5099983215332
55,2,1,0.108418,1.447448,-1.0442291,33.42828,1,113.1,37.2,96.3,66.1,7.44647567645259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9055385138137468,3.3600595232822794,3.687817782917149,4.999999999999999,5.069516742254638,5.269724850502153,5.664803615307429,6.399999999999999,6.578753681359403,7.596051605933173,164.2530201426812,14.441683763756949,99.55836389407683,128.34737631154033,82.77144284469647,78.69865802711688,178.58725315764556,112.08717160322831,92.5505166651,96.03816681069516,0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0.016565876081585884,0.0652565285563469,12.279999732971191
2,1,1,0.015667854,1.582398,-0.7019686,40.729595,1,104.0,31.4,72.9,57.7,18.164801127455263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4422205101856005,1.9235384061671368,2.0,3.324154027718928,4.455333881989092,4.632493928760186,5.314132102234568,6.8066144300966585,10.399999999999997,12.466354719804825,174.56796208872709,33.8446993543453,98.61186803113723,172.90323020212156,127.29751241806206,104.5217613090844,138.0569059692318,115.73191270308736,50.877894562747336,132.18280283511635,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0.12691056728363037,0.1456736922264099,115.83999633789062
8,1,1,0.09445404,1.352672,0.6847089,34.46926,1,109.0,38.4,82.3,16.6,11.115754585272205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3152946437965882,1.746424919657302,2.701851217221262,3.2984845004941303,3.944616584663202,5.20864665724217,5.51543289325507,6.15223536610881,6.847627326307995,6.870953354520752,17.022055089630577,111.51641274226256,100.39698922373654,5.760350640851208,51.2585622534649,94.97402715264025,75.8957577751157,105.74745200366756,20.53490091589784,76.93903353526956,0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0.02467893250286579,0.12897202372550964,94.94999694824219
57,2,1,0.039954185,0.941435,1.2887272,25.508038,1,115.0,29.6,107.9,5.1,11.539497389401324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.82462112512353,2.745906043549192,6.013318551349164,6.262587324740466,6.9007245996344455,7.56637297521078,8.505292469985967,9.302150289046072,11.343720729989782,12.219656296312102,168.3594277860885,143.83170730583018,150.50910948387138,134.7309024271103,153.49286883190382,125.04793004090918,156.34454925851776,155.55516172080152,145.1930078358831,175.42802290309146,0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.07477676868438721,0.20758156478405,81.16000366210938
33,1,1,0.0919577,0.868762,1.1222135,23.749737,1,114.6,34.2,104.3,12.8,7.924645102463582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7615773105863913,2.517935662402834,2.5709920264364885,2.7166155414412203,3.62215405525496,5.303772242470445,5.437830449729016,5.948108943185219,8.944271909999156,9.773944955850729,160.24399900253627,139.79736492374371,119.45885823031698,130.7052167429773,130.7052167429774,139.2064879771136,165.1833489462113,15.958753117026331,126.7405620201212,129.9931024810461,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.04590665549039841,0.240976482629776,67.6500015258789
83,2,1,0.02230225,1.50731,-1.0494095,38.748547,1,107.1,43.1,87.8,76.7,13.267252918370108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1000000000000083,2.549509756796393,2.692582403567245,2.96141857899217,4.940647730814249,5.448853090330113,5.913543776789011,6.706713054842882,8.100617260431456,9.848857801796107,166.487469364214,145.33270051592186,45.15877649640994,115.20189981122536,157.57041876440368,146.28135602775478,122.2538710809788,79.05123957567908,77.1947887327583,116.41993930705188,0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0.0948735699057579,0.14396612346172333,134.89999389648438
81,2,1,0.015243825,2.479885,0.89970136,47.11794,1,107.7,53.5,78.4,16.6,18.26307750626931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7810249675906665,4.875448697299565,8.005623023850173,9.868130522039111,10.604244433244643,11.360017605620166,11.813974775662928,13.513326755466249,15.016324450410629,15.92262541165872,177.4685718583323,112.1491303385328,135.51541533776867,157.1996557041955,136.04185485241376,64.02407822141346,152.87558363468762,140.20780514588023,140.33486535933974,179.6276092765698,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.029398765414953232,0.12591570615768433,86.23999786376953
62,2,1,0.036143873,1.462452,2.0024145,26.533375,1,103.0,26.8,114.1,2.7,21.523010941780427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41867732448956,9.192388155425125,9.51314879522022,11.414026458704225,12.379418403139946,12.38789731956154,12.626955294131678,13.300375934536584,13.345411196362589,14.647866738880444,171.91659346232936,156.66147475927153,177.94560268458574,131.0586716294388,118.06160843884024,154.18649594091357,171.57890122612068,95.34374392108208,174.313621992389,177.16373236394557,0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0.019443143159151077,0.07832778245210648,42.2400016784668
68,2,1,0.30149192,1.29751,1.1104599,27.011848,1,114.8,40.8,102.8,16.6,5.2611785751863644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1000000000000083,2.523885892824797,3.7013511046643455,4.304648650006182,4.609772228646446,4.909175083453428,6.126989472816154,6.212889826803618,7.648529270389175,10.046392387319935,171.25383773744488,114.94390526342472,60.32810691773321,83.91683850351201,33.08725219924766,65.37979626149554,34.893003498136025,65.56765060316248,39.4336678573091,30.971192713668724,0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.03603926673531532,0.02938281185925007,18.540000915527344
55,2,1,0.03791051,1.293149,0.9221169,34.760468,1,107.1,40.0,86.1,12.3,12.900000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0440306508910542,2.334523505985758,2.41867732448957,2.884441020371187,3.940812099047607,4.788527957525153,7.134423592694783,7.140028011149536,8.154140052758477,8.906739021662196,163.30075576600655,133.2642954110717,172.8749836510983,56.30993247402029,144.2933085993972,61.29404745659895,58.76078511179133,142.9696103943214,113.1063268582716,118.8671594695147,0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0.25060129165649414,0.08136903494596481,96.55000305175781
29,1,1,0.04797632,1.067977,0.5070985,26.768639,1,108.9,42.4,85.5,29.4,11.356495938448615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640312423743284,1.8248287590894623,3.53553390593274,3.584689665786984,4.20119030752001,4.875448697299565,8.614522621712709,10.594810050208547,11.827087553578018,13.829316685939338,50.860276981470776,177.26185348064462,49.05973598093115,79.21175192530005,39.56570609517223,52.28566084508489,177.15251052271228,84.62061730072548,83.459128282188,36.54155866407327,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.03370692580938339,0.06856944411993027,51.45000076293945
64,2,1,0.071943365,1.587881,1.0147991,40.735855,1,112.2,46.1,90.7,11.5,9.90201999594022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3892443989449843,2.209072203437448,4.440720662234901,6.161168720299744,6.746851117373202,7.1063352017759565,7.856844150166148,8.121576201698783,8.287339742040269,9.121951545584974,158.2836678775029,57.16719819376133,59.73793530445172,51.161253020369855,116.05109826977016,40.44673993062992,170.44808321369013,118.1009852073218,46.352881044400405,50.69229447901591,0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0.06375521421432495,0.06369126588106155,80.37999725341797
78,2,1,0.21351989,1.522909,0.32887632,26.627054,1,112.7,44.6,87.5,36.0,8.628441342444184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8246211251235369,2.5,4.455333881989101,5.805170109479992,5.96405902049937,7.738862965578339,7.769813382572331,7.863841300534997,8.646964785403036,8.823264701911645,108.18030259064906,85.34664841273164,78.12592650777475,68.70625866129356,177.46063350503425,0.652132874792255,90.36749473952032,39.52230559188649,38.19086934505629,104.39765714405286,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.07191073894500732,0.1014932319521904,35.599998474121094
39,1,1,0.15172969,1.407656,-0.644668,34.28002,1,109.6,40.1,82.2,60.7,10.400480758118835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.799999999999997,3.036445290137791,4.785394445602158,5.215361924162116,5.434151267677406,6.81542368455549,7.161005515987258,7.200694410957878,7.267048919609667,7.496665925596521,0.5509039792195201,73.30944458027875,26.580496170732097,58.07971168837011,12.206628181658107,14.99493970371088,35.35881909995909,100.14403824194892,34.89700137928012,81.339877438402,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0.13368424773216248,0.2899823784828186,22.760000228881836
48,2,1,0.11531164,1.746057,-0.800267,38.04655,1,112.1,40.7,85.6,68.0,7.930952023559346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.860232526704265,2.418677324489572,3.8209946349085713,3.8600518131237536,4.031128874149275,5.769748694700666,6.020797289396141,6.824954212300618,7.516648189186446,8.868483523128397,130.60129464500437,102.18863320193216,168.9273771894754,41.63664783154952,87.93860050412832,69.3868011711919,27.04263910208772,45.88324620094341,44.25241066683555,55.19150185002771,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.1377284824848175,0.0985814556479454,41.310001373291016
64,2,1,0.16148016,1.478312,-1.1211447,28.758652,1,113.9,41.1,101.4,67.0,6.1983868869246885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7615773105863792,1.8681541692269443,3.0149626863362684,3.1400636936215247,3.238826948140332,3.361547262794329,4.341658669218494,4.91629942131274,5.78705451849211,5.903388857258168,146.57924085271551,115.7462796303904,74.067238228864,1.0598215879142137,19.10282778415636,12.528807709151314,2.278696823045654,84.44468973780275,69.82720467841224,171.7193177572783,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0.1372515708208084,0.07057028263807297,5.150000095367432
17,1,1,0.05160144,1.190167,0.5323225,25.416924,1,107.5,36.2,85.6,23.3,13.064838307457157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999986,1.769180601295408,2.617250465660477,4.026164427839477,5.41294744108974,5.500909015790025,7.907591289387681,8.888756943465154,9.24770241735751,10.78146557755484,19.9606258353034,154.19988185317936,150.36111411156278,121.29066640163138,95.18415979537576,133.94013207038378,120.06681455055558,33.917218765948064,128.48057900179543,66.42326026854202,0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0.17201566696166992,0.15182359516620636,102.9000015258789
